year,state,headingCode,heading,metricFOB
2023,Rio de Janeiro,7208,"Produtos laminados planos, de ferro ou aço não ligado, de largura igual ou superior a 600 mm, laminados a quente, não folheados ou chapeados, nem revestidos",166078075
2023,Rio Grande do Sul,4107,"Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114",165905132
2023,Santa Catarina,8504,"Transformadores elétricos, conversores elétricos estáticos (rectificadores, por exemplo), bobinas de reactância e de auto-indução",164967547
2023,Santa Catarina,2401,Tabaco não manufacturado; desperdícios de tabaco,162987334
2023,Minas Gerais,7213,Fio-máquina de ferro ou aço não ligado,161557637
2023,São Paulo,8407,"Motores de pistão, alternativo ou rotativo, de ignição por faísca (motores de explosão)",160736722
2023,Bahia,0901,"Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção",159949304
2023,Não Declarada,1701,"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido",159888902
2023,Goiás,0201,"Carnes de animais da espécie bovina, frescas ou refrigeradas",158503895
2023,Santa Catarina,6907,"Ladrilhos e placas (lajes), para pavimentação ou revestimento, não vidrados nem esmaltados, de cerâmica; cubos, pastilhas e artigos semelhantes, para mosaicos, não vidrados nem esmaltados, de cerâmica, mesmo com suporte",158130002
2023,São Paulo,2933,"Compostos heterocíclicos, exclusivamente de hetero-átomo(s) de azoto (nitrogénio)",158096660
2023,São Paulo,9018,"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais",157441457
2023,Rio Grande do Sul,1005,Milho,157382934
2023,São Paulo,8536,"Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada",155999391
2023,Bahia,0804,"Tâmaras, figos, ananases (abacaxis), abacates, goiabas, mangas e mangostões, frescos ou secos",155589512
2023,São Paulo,2308,"Matérias vegetais e desperdícios vegetais, resíduos e subprodutos vegetais, mesmo em pellets, dos tipos utilizados na alimentação de animais, não especificados nem compreendidos noutras posições",154984113
2023,São Paulo,3920,"Outras chapas, folhas, películas, tiras e lâminas, de plástico não alveolar, não reforçadas nem estratificadas, sem suporte, nem associadas a outras matérias",153634687
2023,Santa Catarina,3503,"Gelatinas e seus derivados; ictiocola e outras colas de origem animal, exceto cola de caseína",152351425
2023,Ceará,6402,Outro calçado com sola exterior e parte superior de borracha ou plástico,151942514
2023,Mato Grosso,2302,"Sêmeas, farelos e outros resíduos, mesmo em pellets, da peneiração, moagem ou de outros tratamentos de cereais ou de leguminosas",151255374
2023,São Paulo,3917,"Tubos e seus acessórios (por exemplo: juntas, cotovelos, flanges, uniões), de plástico",151160962
2023,São Paulo,1507,"Óleo de soja e respectivas fracções, mesmo refinados, mas não quimicamente modificados",150951809
2023,São Paulo,8479,"Máquinas e aparelhos, mecânicos, com função própria, não especificados nem compreendidos em outras posições deste capítulo",150925133
2023,Mato Grosso do Sul,7201,"Ferro fundido bruto e ferro spiegel (especular), em lingotes, linguados ou outras formas primárias",150360815
2023,Rio Grande do Sul,0202,"Carnes de animais da espécie bovina, congeladas",149218772
2023,São Paulo,8511,"Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por faísca ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e",149155917
2023,Santa Catarina,8708,Partes e acessórios dos veículos automóveis das posições 8701 a 8705,147239040
2023,Sergipe,2709,Óleos brutos de petróleo ou de minerais betuminosos,147152270
2023,Pará,2606,Minérios de alumínio e seus concentrados,147117708
2023,Bahia,1005,Milho,146598851
2023,São Paulo,2102,"Leveduras (vivas ou mortas); outros microrganismos monocelulares mortos (exceto as vacinas da posição 3002); pós para levedar, preparados",145638438
2023,Não Declarada,1005,Milho,145528585
2023,Pernambuco,0804,"Tâmaras, figos, ananases (abacaxis), abacates, goiabas, mangas e mangostões, frescos ou secos",143027911
2023,Rio Grande do Sul,4407,"Madeira serrada ou endireitada longitudinalmente, cortada ou desenrolada, mesmo aplainada, polida ou unida pelas extremidades, de espessura superior a 6 mm",142811565
2023,Pará,4409,"Madeira (incluídos os tacos e frisos para soalhos, não montados) perfilada (com espigas, ranhuras, filetes, entalhes, chanfrada, com juntas em V, com cercadura, boleada ou semelhantes) ao longo de uma ou mais bordas, faces ou extremidades, mesmo aplainada",142366594
2023,Distrito Federal,0207,"Carnes e miudezas comestíveis, frescas, refrigeradas ou congeladas, das aves da posição 0105",141163053
2023,São Paulo,7112,"Desperdícios e resíduos de metais preciosos ou de metais folheados ou chapeados de metais preciosos; outros desperdícios e resíduos contendo metais preciosos ou compostos de metais preciosos, do tipo dos utilizados principalmente para a recuperação de met",140837381
2023,São Paulo,3402,"Agentes orgânicos de superfície (exceto sabões); preparações tensoactivas, preparações para lavagem (incluídas as preparações auxiliares de lavagem) e preparações para lavagem, mesmo contendo sabão, exceto as da posição 3401",139627471
2023,São Paulo,3305,Preparações capilares,138520408
2023,São Paulo,3901,"Polímeros de etileno, em formas primárias",138420436
2023,Rio Grande do Sul,0102,Animais vivos da espécie bovina,137633712
2023,Distrito Federal,1201,"Soja, mesmo triturada",136846919
2023,Maranhão,7601,Alumínio em formas brutas,136661427
2023,São Paulo,8501,"Motores e geradores, elétricos, exceto os grupos electrogéneos",136545255
2023,São Paulo,3902,"Polímeros de propileno ou de outras olefinas, em formas primárias",136381192
2023,Paraná,1602,"Outras preparações e conservas de carne, miudezas ou sangue",135814597
2023,Paraná,8481,"Torneiras, válvulas (incluídas as redutoras de pressão e as termostáticas) e dispositivos semelhantes, para canalizações, caldeiras, reservatórios, cubas e outros recipientes",134435049
2023,São Paulo,8512,"Aparelhos elétricos de iluminação ou de sinalização (exceto os da posição 8539), limpadores de pára-brisas, degeladores e desembaciadores elétricos, dos tipos utilizados em ciclos e automóveis",132952012
2023,Minas Gerais,8802,"Outros veículos aéreos (por exemplo: helicópteros, aviões); veículos espaciais (incluídos os satélites) e seus veículos de lançamento e veículos suborbitais",132322230
2023,Minas Gerais,2207,"Álcool etílico não desnaturado, com um teor alcoólico em volume igual ou superior a 80 % vol; álcool etílico e aguardentes, desnaturados, com qualquer teor alcoólico",132102765
2023,São Paulo,4016,Outras obras de borracha vulcanizada não endurecida,131392753
2023,Minas Gerais,2603,Minérios de cobre e seus concentrados,129954238
2023,São Paulo,9701,"Quadros, pinturas e desenhos, feitos inteiramente à mâo, exceto os desenhos da posiçâo 4906 e os artigos manufacturados decorados à mâo; colagens e quadros decorativos semelhantes",129869663
2023,Rio Grande do Sul,8716,Reboques e semi-reboques para quaisquer veículos; outros veículos não autopropulsores; suas partes,129653881
2023,Rio Grande do Sul,3902,"Polímeros de propileno ou de outras olefinas, em formas primárias",128911807
2023,Bahia,2825,"Hidrazina e hidroxilamina, e seus sais inorgânicos; outras bases inorgânicas; outros óxidos, hidróxidos e peróxidos, de metais",128244895
2023,Minas Gerais,8504,"Transformadores elétricos, conversores elétricos estáticos (rectificadores, por exemplo), bobinas de reactância e de auto-indução",127838283
2023,Pernambuco,0806,Uvas frescas ou secas,127245529
2023,Rio Grande do Sul,2403,"Outros produtos de tabaco e seus sucedâneos, manufaturados; tabaco ""homogeneizado"" ou ""reconstituído""; extratos e molhos de tabaco",126698966
2023,São Paulo,3401,"Sabões; produtos e preparações orgânicos tensoactivos utilizados como sabão, em barras, pães, pedaços ou figuras moldadas, mesmo contendo sabão; produtos e preparações orgânicos tensoactivos para lavagem da pele, sob a forma de líquido ou de creme, acondi",126592356
2023,Pernambuco,2713,"Coque de petróleo, betume de petróleo e outros resíduos dos óleos de petróleo ou de minerais betuminosos",126411373
2023,Mato Grosso,1207,"Outras sementes e frutos oleaginosos, mesmo triturados",125874521
2023,Amazonas,8711,"Motocicletas (incluídos os ciclomotores) e outros ciclos equipados com motor auxiliar, mesmo com carro lateral; carros laterais",125057877
2023,Paraná,4804,"Papel e cartão kraft, não revestidos, em rolos ou em folhas, exceto das posições 4802 e 4803",124846279
2023,Maranhão,7201,"Ferro fundido bruto e ferro spiegel (especular), em lingotes, linguados ou outras formas primárias",124608500
2023,Roraima,1201,"Soja, mesmo triturada",124076360
2023,São Paulo,2203,Cervejas de malte,123651135
2023,Rondônia,0201,"Carnes de animais da espécie bovina, frescas ou refrigeradas",123369497
2023,São Paulo,3208,"Tintas e vernizes, à base de polímeros sintéticos ou de polímeros naturais modificados, dispersos ou dissolvidos em meio não aquoso; soluções definidas na Nota 4 do presente capítulo",123261625
2023,São Paulo,3503,"Gelatinas e seus derivados; ictiocola e outras colas de origem animal, exceto cola de caseína",122220015
2023,Paraná,8407,"Motores de pistão, alternativo ou rotativo, de ignição por faísca (motores de explosão)",121999929
2023,São Paulo,1905,"Produtos de padaria, pastelaria ou da indústria de bolachas e biscoitos, mesmo adicionados de cacau; hóstias, cápsulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou fécula em folhas e produtos semelhantes",121511375
2023,São Paulo,7202,Ferro-ligas,120469761
2023,Paraná,4418,"Obras de carpintaria para construções, incluídos os painéis celulares, os painéis para soalhos e as fasquias para telhados (shingles e shakes), de madeira",120307188
2023,Rio Grande do Sul,0210,"Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas; farinhas e pós, comestíveis, de carnes ou de miudezas",119951160
2023,Rio Grande do Sul,4104,"Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo",119738023
2023,Bahia,2909,"Éteres, éteres-álcoois, éteres-fenóis, éteres-álcoois-fenóis, peróxidos de álcoois, peróxidos de éteres, peróxidos de cetonas (de constituição química definida ou não), e seus derivados halogenados, sulfonados, nitrados ou nitrosados",119474980
2023,Rio Grande do Sul,2909,"Éteres, éteres-álcoois, éteres-fenóis, éteres-álcoois-fenóis, peróxidos de álcoois, peróxidos de éteres, peróxidos de cetonas (de constituição química definida ou não), e seus derivados halogenados, sulfonados, nitrados ou nitrosados",119038866
2023,Espírito Santo,2101,"Extractos, essências e concentrados de café, chá ou de mate e preparações à base destes produtos ou à base de café, chá ou de mate; chicória torrada e outros sucedâneos torrados do café e respectivos extractos, essências e concentrados",119011860
2023,São Paulo,9032,"Instrumentos e aparelhos para regulação ou controlo, automáticos",118624399
2023,Tocantins,2304,Tortas e outros resíduos sólidos da extração do óleo de soja,117258256
2023,Paraná,4107,"Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114",117043183
2023,Espírito Santo,7208,"Produtos laminados planos, de ferro ou aço não ligado, de largura igual ou superior a 600 mm, laminados a quente, não folheados ou chapeados, nem revestidos",116978904
2023,São Paulo,7204,"Desperdícios, resíduos e sucata de ferro fundido, ferro ou aço; desperdícios de ferro ou aço, em lingotes",116536657
2023,Rio Grande do Sul,4401,"Lenha em qualquer estado, madeira em estilhas ou em partículas; serradura, desperdícios e resíduos de madeira, mesmo aglomerados em bolas, briquetes, pellets ou em formas semelhantes",115724102
2023,São Paulo,8419,"Aparelhos e dispositivos, mesmo aquecidos electricamente (exceto fornos e outros aparelhos da posição 8514), para tratamento de matérias por meio de operações que impliquem mudança de temperatura, tais como o aquecimento, cozimento, torrefacção, destilaç",113183235
2023,São Paulo,8207,"Ferramentas intercambiáveis para ferramentas manuais, mesmo mecânicas, ou para máquinas-ferramentas (por exemplo: de embutir, estampar, puncionar, roscar (interior ou exteriormente), furar, escarear, mandrilar, fresar, tornear, aparafusar), incluídas as f",112801011
